BBL,Borough,Block,Lot,CD,CT2010,CB2010,Address,BldgClass,Tract2010
1004360044,MN,436,44,103,32,1000,107 ST MARKS PLACE,D3,003200
1004360048,MN,436,48,103,32,1000,103 ST MARKS PLACE,C7,003200
1004360050,MN,436,50,103,32,1000,101 ST MARKS PLACE,C7,003200
1004360052,MN,436,52,103,32,1000,95 ST MARKS PLACE,C7,003200
1004360056,MN,436,56,103,32,1000,93 ST MARKS PLACE,I5,003200
1004360057,MN,436,57,103,32,1000,87 ST MARKS PLACE,C6,003200
1004360060,MN,436,60,103,32,1000,85 ST MARKS PLACE,C7,003200
1004367501,MN,436,7501,103,32,1000,410 EAST 9 STREET,R6,003200
1004370001,MN,437,1,103,34,3002,150 1 AVENUE,W1,003400
1004370005,MN,437,5,103,34,3002,156 1 AVENUE,C7,003400
1004370006,MN,437,6,103,34,3002,158 1 AVENUE,C7,003400
1004370008,MN,437,8,103,34,3002,162 1 AVENUE,C7,003400
1004370009,MN,437,9,103,34,3002,254 EAST 10 STREET,D3,003400
1004370010,MN,437,10,103,34,3002,256 EAST 10 STREET,D1,003400
1004370012,MN,437,12,103,34,3002,260 EAST 10 STREET,C4,003400
1004370013,MN,437,13,103,34,3002,264 EAST 10 STREET,C4,003400
1004370015,MN,437,15,103,34,3002,268 EAST 10 STREET,P6,003400
1004370016,MN,437,16,103,34,3002,270 EAST 10 STREET,C1,003400
1004370019,MN,437,19,103,34,3002,276 EAST 10 STREET,C4,003400
1004370020,MN,437,20,103,34,3002,278 EAST 10 STREET,D1,003400
1004370021,MN,437,21,103,34,3002,280 EAST 10 STREET,C7,003400
1004370024,MN,437,24,103,34,3002,286 EAST 10 STREET,C7,003400
1004370025,MN,437,25,103,34,3002,155 AVENUE A,M1,003400
1004370027,MN,437,27,103,34,3002,153 AVENUE A,C7,003400
1004370028,MN,437,28,103,34,3002,151 AVENUE A,C7,003400
1004370029,MN,437,29,103,34,3002,149 AVENUE A,C7,003400
1004370030,MN,437,30,103,34,3002,147 AVENUE A,C7,003400
1004370031,MN,437,31,103,34,3002,441 EAST 9 STREET,S9,003400
1004370033,MN,437,33,103,34,3002,439 EAST 9 STREET,C7,003400
1004370034,MN,437,34,103,34,3002,437 EAST 9 STREET,C7,003400
1004370035,MN,437,35,103,34,3002,435 EAST 9 STREET,C7,003400
1004370036,MN,437,36,103,34,3002,433 EAST 9 STREET,C7,003400
1004370037,MN,437,37,103,34,3002,431 EAST 9 STREET,C4,003400
1004370038,MN,437,38,103,34,3002,429 EAST 9 STREET,C4,003400
1004370039,MN,437,39,103,34,3002,427 EAST 9 STREET,B9,003400
1004370040,MN,437,40,103,34,3002,425 EAST 9 STREET,C6,003400
1004370041,MN,437,41,103,34,3002,423 EAST 9 STREET,C6,003400
1004370042,MN,437,42,103,34,3002,421 EAST 9 STREET,C4,003400
1004370043,MN,437,43,103,34,3002,419 EAST 9 STREET,C4,003400
1004370044,MN,437,44,103,34,3002,417 EAST 9 STREET,C1,003400
1004370045,MN,437,45,103,34,3002,415 EAST 9 STREET,C1,003400
1004370046,MN,437,46,103,34,3002,413 EAST 9 STREET,C1,003400
1004370047,MN,437,47,103,34,3002,411 EAST 9 STREET,C7,003400
1004370108,MN,437,108,103,34,3002,248 EAST 10 STREET,C2,003400
1004370132,MN,437,132,103,34,3002,443 EAST 9 STREET,S9,003400
1004370133,MN,437,133,103,34,3002,445 EAST 9 STREET,S9,003400
1004370134,MN,437,134,103,34,3002,447 EAST 9 STREET,S5,003400
1004377501,MN,437,7501,103,34,3002,272 EAST 10 STREET,R1,003400
1004377502,MN,437,7502,103,34,3002,266 EAST 10 STREET,RM,003400
1004380001,MN,438,1,103,34,3001,164 1 AVENUE,S9,003400
1004380002,MN,438,2,103,34,3001,166 1 AVENUE,S4,003400
1004380004,MN,438,4,103,34,3001,170 1 AVENUE,C7,003400
1004380005,MN,438,5,103,34,3001,172 1 AVENUE,K9,003400
1004380006,MN,438,6,103,34,3001,174 1 AVENUE,C4,003400
1004380008,MN,438,8,103,34,3001,178 1 AVENUE,K4,003400
1004380009,MN,438,9,103,34,3001,180 1 AVENUE,C7,003400
1004380010,MN,438,10,103,34,3001,404 EAST 11 STREET,O8,003400
1004380011,MN,438,11,103,34,3001,406 EAST 11 STREET,G7,003400
1004380012,MN,438,12,103,34,3001,408 EAST 11 STREET,E1,003400
1004380013,MN,438,13,103,34,3001,410 EAST 11 STREET,D1,003400
1004380015,MN,438,15,103,34,3001,414 EAST 11 STREET,C1,003400
1004380018,MN,438,18,103,34,3001,420 EAST 11 STREET,D3,003400
1004380019,MN,438,19,103,34,3001,422 EAST 11 STREET,V1,003400
1004380020,MN,438,20,103,34,3001,424 EAST 11 STREET,C1,003400
1004380021,MN,438,21,103,34,3001,426 EAST 11 STREET,D1,003400
1004380022,MN,438,22,103,34,3001,428 EAST 11 STREET,D1,003400
1004380023,MN,438,23,103,34,3001,430 EAST 11 STREET,C7,003400
1004380024,MN,438,24,103,34,3001,432 EAST 11 STREET,C1,003400
1004380025,MN,438,25,103,34,3001,434 EAST 11 STREET,C7,003400
1004380028,MN,438,28,103,34,3001,171 AVENUE A,C7,003400
1004380029,MN,438,29,103,34,3001,169 AVENUE A,C7,003400
1004380030,MN,438,30,103,34,3001,167 AVENUE A,C7,003400
1004380031,MN,438,31,103,34,3001,165 AVENUE A,C5,003400
1004380032,MN,438,32,103,34,3001,291 EAST 10 STREET,P9,003400
1004380038,MN,438,38,103,34,3001,279 EAST 10 STREET,C7,003400
1004380039,MN,438,39,103,34,3001,277 EAST 10 STREET,C7,003400
1004380040,MN,438,40,103,34,3001,275 EAST 10 STREET,C1,003400
1004380041,MN,438,41,103,34,3001,273 EAST 10 STREET,C7,003400
1004380042,MN,438,42,103,34,3001,271 EAST 10 STREET,C7,003400
1004380043,MN,438,43,103,34,3001,269 EAST 10 STREET,C1,003400
1004380044,MN,438,44,103,34,3001,267 EAST 10 STREET,C7,003400
1004380045,MN,438,45,103,34,3001,265 EAST 10 STREET,C7,003400
1004380048,MN,438,48,103,34,3001,259 EAST 10 STREET,C7,003400
1004380049,MN,438,49,103,34,3001,257 EAST 10 STREET,M1,003400
1004380050,MN,438,50,103,34,3001,255 EAST 10 STREET,C4,003400
1004380051,MN,438,51,103,34,3001,253 EAST 10 STREET,C4,003400
1004380052,MN,438,52,103,34,3001,251 EAST 10 STREET,C4,003400
1004380053,MN,438,53,103,34,3001,249 EAST 10 STREET,C7,003400
1004387501,MN,438,7501,103,34,3001,436 EAST 11 STREET,RM,003400
1004387502,MN,438,7502,103,34,3001,416 EAST 11 STREET,RM,003400
1004390001,MN,439,1,103,34,3000,182 1 AVENUE,M9,003400
1004390002,MN,439,2,103,34,3000,184 1 AVENUE,C7,003400
1004390003,MN,439,3,103,34,3000,186 1 AVENUE,C7,003400
1004390004,MN,439,4,103,34,3000,188 1 AVENUE,C7,003400
1004390005,MN,439,5,103,34,3000,190 1 AVENUE,C7,003400
1004390008,MN,439,8,103,34,3000,196 1 AVENUE,C7,003400
1004390009,MN,439,9,103,34,3000,402 EAST 12 STREET,C1,003400
1004390010,MN,439,10,103,34,3000,404 EAST 12 STREET,Q2,003400
1004390017,MN,439,17,103,34,3000,418 EAST 12 STREET,W1,003400
1004390028,MN,439,28,103,34,3000,191 AVENUE A,S9,003400
1004390030,MN,439,30,103,34,3000,189 AVENUE A,S3,003400
1004397501,MN,439,7501,103,34,3000,438 EAST 12 STREET,RM,003400
1004400001,MN,440,1,103,34,4001,198 1 AVENUE,C7,003400
1004400003,MN,440,3,103,34,4001,202 1 AVENUE,C7,003400
1004400004,MN,440,4,103,34,4001,GARAGE 1 AVENUE,V1,003400
1004400006,MN,440,6,103,34,4001,208 1 AVENUE,S5,003400
1004400007,MN,440,7,103,34,4001,210 1 AVENUE,C7,003400
1004400008,MN,440,8,103,34,4001,214 1 AVENUE,C7,003400
1004400011,MN,440,11,103,34,4001,406 EAST 13 STREET,S1,003400
1004400012,MN,440,12,103,34,4001,408 EAST 13 STREET,S2,003400
1004400014,MN,440,14,103,34,4001,410 EAST 13 STREET,C4,003400
1004400018,MN,440,18,103,34,4001,416 EAST 13 STREET,C4,003400
1004400023,MN,440,23,103,34,4001,430 EAST 13 STREET,C1,003400
1004400026,MN,440,26,103,34,4001,436 EAST 13 STREET,D3,003400
1004400027,MN,440,27,103,34,4001,438 EAST 13 STREET,C1,003400
1004400028,MN,440,28,103,34,4001,440 EAST 13 STREET,C1,003400
1004400029,MN,440,29,103,34,4001,442 EAST 13 STREET,D3,003400
1004400030,MN,440,30,103,34,4001,444 EAST 13 STREET,C7,003400
1004400031,MN,440,31,103,34,4001,448 EAST 13 STREET,C6,003400
1004400032,MN,440,32,103,34,4001,207 AVENUE A,K4,003400
1004400033,MN,440,33,103,34,4001,205 AVENUE A,C7,003400
1004400034,MN,440,34,103,34,4001,203 AVENUE A,C7,003400
1004400035,MN,440,35,103,34,4001,201 AVENUE A,S9,003400
1004400036,MN,440,36,103,34,4001,199 AVENUE A,C7,003400
1004400038,MN,440,38,103,34,4001,195 AVENUE A,C7,003400
1004400040,MN,440,40,103,34,4001,437 EAST 12 STREET,C7,003400
1004400042,MN,440,42,103,34,4001,435 EAST 12 STREET,C7,003400
1004400044,MN,440,44,103,34,4001,429 EAST 12 STREET,M4,003400
1004400047,MN,440,47,103,34,4001,425 EAST 12 STREET,C4,003400
1004400048,MN,440,48,103,34,4001,423 EAST 12 STREET,C4,003400
1004400049,MN,440,49,103,34,4001,421 EAST 12 STREET,D6,003400
1004400050,MN,440,50,103,34,4001,419 EAST 12 STREET,C4,003400
1004400051,MN,440,51,103,34,4001,417 EAST 12 STREET,C1,003400
1004400052,MN,440,52,103,34,4001,415 EAST 12 STREET,C6,003400
1004400053,MN,440,53,103,34,4001,413 EAST 12 STREET,C7,003400
1004400054,MN,440,54,103,34,4001,411 EAST 12 STREET,C4,003400
1004407501,MN,440,7501,103,34,4001,206 1 AVENUE,RM,003400
1004407502,MN,440,7502,103,34,4001,407 EAST 12 STREET,R4,003400
1004407503,MN,440,7503,103,34,4001,431 EAST 12 STREET,R2,003400
1004407504,MN,440,7504,103,34,4001,427 EAST 12 STREET,R1,003400
1004410001,MN,441,1,103,34,4000,218 1 AVENUE,C7,003400
1004410002,MN,441,2,103,34,4000,220 1 AVENUE,C7,003400
1004410010,MN,441,10,103,34,4000,406 EAST 14 STREET,M1,003400
1004410012,MN,441,12,103,34,4000,414 EAST 14 STREET,M3,003400
1004410016,MN,441,16,103,34,4000,418 EAST 14 STREET,C7,003400
1004410018,MN,441,18,103,34,4000,422 EAST 14 STREET,C7,003400
1004410019,MN,441,19,103,34,4000,424 EAST 14 STREET,C7,003400
1004410020,MN,441,20,103,34,4000,426 EAST 14 STREET,C7,003400
1004410029,MN,441,29,103,34,4000,223 AVENUE A,K1,003400
1004410032,MN,441,32,103,34,4000,219 AVENUE A,C7,003400
1004410033,MN,441,33,103,34,4000,215 AVENUE A,C7,003400
1004410035,MN,441,35,103,34,4000,211 AVENUE A,C7,003400
1004417501,MN,441,7501,103,34,4000,400 EAST 14 STREET,RM,003400
1004417502,MN,441,7502,103,34,4000,404 EAST 14 STREET,RM,003400
1004417503,MN,441,7503,103,34,4000,421 EAST 13 STREET,RM,003400
1004417504,MN,441,7504,103,34,4000,435 EAST 13 STREET,RM,003400
1004420001,MN,442,1,103,36.02,2003,2 2 AVENUE,Q2,00360200
1004420006,MN,442,6,103,36.02,2003,14 2 AVENUE,Z9,00360200
1004420007,MN,442,7,103,36.02,2003,16 2 AVENUE,D5,00360200
1004420011,MN,442,11,103,36.02,2003,31 EAST 1 STREET,C5,00360200
1004420013,MN,442,13,103,36.02,2003,35 EAST 1 STREET,C6,00360200
1004420014,MN,442,14,103,36.02,2003,37 EAST 1 STREET,C7,00360200
1004420015,MN,442,15,103,36.02,2003,39 EAST 1 STREET,C7,00360200
1004420016,MN,442,16,103,36.02,2003,41 EAST 1 STREET,C7,00360200
1004420017,MN,442,17,103,36.02,2003,43 EAST 1 STREET,C7,00360200
1004420019,MN,442,19,103,36.02,2003,47 EAST 1 STREET,C1,00360200
1004420020,MN,442,20,103,36.02,2003,47 1/2 EAST 1 STREET,C4,00360200
1004420021,MN,442,21,103,36.02,2003,49 EAST 1 STREET,C6,00360200
1004427501,MN,442,7501,103,36.02,2003,45 EAST 1 STREET,RM,00360200
1004430001,MN,443,1,103,36.02,1001,24 2 AVENUE,D6,00360200
1004430004,MN,443,4,103,36.02,1001,26 2 AVENUE,C7,00360200
1004430005,MN,443,5,103,36.02,1001,28 2 AVENUE,E7,00360200
1004430008,MN,443,8,103,36.02,1001,32 2 AVENUE,J5,00360200
1004430009,MN,443,9,103,36.02,1001,51 EAST 2 STREET,C1,00360200
1004430016,MN,443,16,103,36.02,1001,59 EAST 2 STREET,M1,00360200
1004430019,MN,443,19,103,36.02,1001,65 EAST 2 STREET,C0,00360200
1004430020,MN,443,20,103,36.02,1001,67 EAST 2 STREET,C4,00360200
1004430022,MN,443,22,103,36.02,1001,71 EAST 2 STREET,C5,00360200
1004430023,MN,443,23,103,36.02,1001,73 EAST 2 STREET,C4,00360200
1004430025,MN,443,25,103,36.02,1001,77 EAST 2 STREET,C4,00360200
1004430028,MN,443,28,103,36.02,1001,83 EAST 2 STREET,B9,00360200
1004430029,MN,443,29,103,36.02,1001,85 EAST 2 STREET,E9,00360200
1004430030,MN,443,30,103,36.02,1001,29 1 AVENUE,D4,00360200
1004430032,MN,443,32,103,36.02,1001,27 1 AVENUE,C7,00360200
1004430033,MN,443,33,103,36.02,1001,25 1 AVENUE,M9,00360200
1004430035,MN,443,35,103,36.02,1001,21 1 AVENUE,C7,00360200
1004430036,MN,443,36,103,36.02,1001,19 1 AVENUE,S3,00360200
1004430037,MN,443,37,103,36.02,1001,17 1 AVENUE,S3,00360200
1004430041,MN,443,41,103,36.02,1001,68 EAST 1 STREET,D7,00360200
1004430047,MN,443,47,103,36.02,1001,60 EAST 1 STREET,C1,00360200
1004430050,MN,443,50,103,36.02,1001,54 EAST 1 STREET,C6,00360200
1004430051,MN,443,51,103,36.02,1001,52 EAST 1 STREET,C6,00360200
1004430052,MN,443,52,103,36.02,1001,50 EAST 1 STREET,C6,00360200
1004430053,MN,443,53,103,36.02,1001,48 EAST 1 STREET,V1,00360200
1004430055,MN,443,55,103,36.02,1001,44 EAST 1 STREET,C7,00360200
1004430056,MN,443,56,103,36.02,1001,38 EAST 1 STREET,D4,00360200
1004430060,MN,443,60,103,36.02,1001,36 EAST 1 STREET,N2,00360200
1004437501,MN,443,7501,103,36.02,1001,79 EAST 2 STREET,RM,00360200
1004437502,MN,443,7502,103,36.02,1001,62 EAST 1 STREET,RM,00360200
1004437503,MN,443,7503,103,36.02,1001,72 EAST 1 STREET,RM,00360200
1004437504,MN,443,7504,103,36.02,1001,64 EAST 1 STREET,R1,00360200
1004440001,MN,444,1,103,36.02,1000,38 2 AVENUE,W3,00360200
1004440003,MN,444,3,103,36.02,1000,42 2 AVENUE,M3,00360200
1004440005,MN,444,5,103,36.02,1000,46 2 AVENUE,M1,00360200
1004440008,MN,444,8,103,36.02,1000,50 2 AVENUE,C7,00360200
1004440011,MN,444,11,103,36.02,1000,46 EAST 3 STREET,C3,00360200
1004440014,MN,444,14,103,36.02,1000,50 EAST 3 STREET,C1,00360200
1004440016,MN,444,16,103,36.02,1000,54 EAST 3 STREET,D1,00360200
1004440018,MN,444,18,103,36.02,1000,58 EAST 3 STREET,C1,00360200
1004440019,MN,444,19,103,36.02,1000,60 EAST 3 STREET,C7,00360200
1004440020,MN,444,20,103,36.02,1000,62 EAST 3 STREET,C6,00360200
1004440021,MN,444,21,103,36.02,1000,64 EAST 3 STREET,C6,00360200
1004440022,MN,444,22,103,36.02,1000,66 EAST 3 STREET,C7,00360200
1004440028,MN,444,28,103,36.02,1000,78 EAST 3 STREET,C5,00360200
1004440030,MN,444,30,103,36.02,1000,82 EAST 3 STREET,C7,00360200
1004440031,MN,444,31,103,36.02,1000,84 EAST 3 STREET,D1,00360200
1004440032,MN,444,32,103,36.02,1000,86 EAST 3 STREET,C7,00360200
1004440033,MN,444,33,103,36.02,1000,88 EAST 3 STREET,C6,00360200
1004440038,MN,444,38,103,36.02,1000,41 1 AVENUE,C7,00360200
1004440039,MN,444,39,103,36.02,1000,39 1 AVENUE,C7,00360200
1004440040,MN,444,40,103,36.02,1000,37 1 AVENUE,C7,00360200
1004440042,MN,444,42,103,36.02,1000,33 1 AVENUE,K2,00360200
1004440043,MN,444,43,103,36.02,1000,84 EAST 2 STREET,C7,00360200
1004440049,MN,444,49,103,36.02,1000,60 EAST 2 STREET,Z8,00360200
1004440059,MN,444,59,103,36.02,1000,44 EAST 2 STREET,W3,00360200
1004447501,MN,444,7501,103,36.02,1000,72 EAST 3 STREET,R4,00360200
1004450001,MN,445,1,103,38,4000,54 2 AVENUE,S3,003800
1004450002,MN,445,2,103,38,4000,56 2 AVENUE,M2,003800
1004450003,MN,445,3,103,38,4000,58 2 AVENUE,S3,003800
1004450004,MN,445,4,103,38,4000,60 2 AVENUE,D9,003800
1004450006,MN,445,6,103,38,4000,64 2 AVENUE,S4,003800
1004450007,MN,445,7,103,38,4000,66 2 AVENUE,D7,003800
1004450009,MN,445,9,103,38,4000,68 2 AVENUE,C7,003800
1004450016,MN,445,16,103,38,4000,100 EAST 4 STREET,W9,003800
1004450017,MN,445,17,103,38,4000,102 EAST 4 STREET,C3,003800
1004450018,MN,445,18,103,38,4000,104 EAST 4 STREET,C1,003800
1004450020,MN,445,20,103,38,4000,108 EAST 4 STREET,C7,003800
1004450022,MN,445,22,103,38,4000,112 EAST 4 STREET,C7,003800
1004450025,MN,445,25,103,38,4000,118 EAST 4 STREET,C1,003800
1004450026,MN,445,26,103,38,4000,120 EAST 4 STREET,C1,003800
1004450028,MN,445,28,103,38,4000,124 EAST 4 STREET,C7,003800
1004450029,MN,445,29,103,38,4000,126 EAST 4 STREET,C7,003800
1004450030,MN,445,30,103,38,4000,128 EAST 4 STREET,C7,003800
1004450031,MN,445,31,103,38,4000,61 1 AVENUE,C7,003800
1004450032,MN,445,32,103,38,4000,59 1 AVENUE,C7,003800
1004450033,MN,445,33,103,38,4000,57 1 AVENUE,C7,003800
1004450034,MN,445,34,103,38,4000,55 1 AVENUE,C7,003800
1004450035,MN,445,35,103,38,4000,53 1 AVENUE,C7,003800
1004450036,MN,445,36,103,38,4000,51 1 AVENUE,C7,003800
1004450037,MN,445,37,103,38,4000,99 EAST 3 STREET,S4,003800
1004450038,MN,445,38,103,38,4000,91 EAST 3 STREET,D9,003800
1004450042,MN,445,42,103,38,4000,89 EAST 3 STREET,C1,003800
1004450043,MN,445,43,103,38,4000,87 EAST 3 STREET,C1,003800
1004450045,MN,445,45,103,38,4000,81 EAST 3 STREET,D1,003800
1004450051,MN,445,51,103,38,4000,71 EAST 3 STREET,C6,003800
1004450052,MN,445,52,103,38,4000,67 EAST 3 STREET,C7,003800
1004450054,MN,445,54,103,38,4000,65 EAST 3 STREET,C1,003800
1004450055,MN,445,55,103,38,4000,59 EAST 3 STREET,D6,003800
1004450058,MN,445,58,103,38,4000,57 EAST 3 STREET,C5,003800
1004450059,MN,445,59,103,38,4000,51 EAST 3 STREET,N2,003800
1004450062,MN,445,62,103,38,4000,47 EAST 3 STREET,C7,003800
1004450064,MN,445,64,103,38,4000,45 EAST 3 STREET,B9,003800
1004460001,MN,446,1,103,38,5001,72 2 AVENUE,D5,003800
1004460002,MN,446,2,103,38,5001,74 2 AVENUE,S5,003800
1004460003,MN,446,3,103,38,5001,76 2 AVENUE,M1,003800
1004460004,MN,446,4,103,38,5001,78 2 AVENUE,S5,003800
1004460005,MN,446,5,103,38,5001,80 2 AVENUE,S5,003800
1004460006,MN,446,6,103,38,5001,82 2 AVENUE,S9,003800
1004460007,MN,446,7,103,38,5001,84 2 AVENUE,S9,003800
1004460008,MN,446,8,103,38,5001,86 2 AVENUE,C7,003800
1004460009,MN,446,9,103,38,5001,302 EAST 5 STREET,C7,003800
1004460011,MN,446,11,103,38,5001,306 EAST 5 STREET,C1,003800
1004460013,MN,446,13,103,38,5001,310 EAST 5 STREET,Q2,003800
1004460020,MN,446,20,103,38,5001,324 EAST 5 STREET,W1,003800
1004460025,MN,446,25,103,38,5001,334 EAST 5 STREET,C6,003800
1004460026,MN,446,26,103,38,5001,336 EAST 5 STREET,C7,003800
1004460027,MN,446,27,103,38,5001,338 EAST 5 STREET,C4,003800
1004460028,MN,446,28,103,38,5001,340 EAST 5 STREET,C1,003800
1004460032,MN,446,32,103,38,5001,75 1 AVENUE,D3,003800
1004460033,MN,446,33,103,38,5001,73 1 AVENUE,C7,003800
1004460035,MN,446,35,103,38,5001,69 1 AVENUE,C7,003800
1004460037,MN,446,37,103,38,5001,129 EAST 4 STREET,C7,003800
1004467501,MN,446,7501,103,38,5001,125 EAST 4 STREET,RM,003800
1004467502,MN,446,7502,103,38,5001,99 EAST 3 STREET,RM,003800
1004470001,MN,447,1,103,38,5000,88 2 AVENUE,C7,003800
1004470003,MN,447,3,103,38,5000,92 2 AVENUE,C7,003800
1004470006,MN,447,6,103,38,5000,98 2 AVENUE,S9,003800
1004470008,MN,447,8,103,38,5000,102 2 AVENUE,S9,003800
1004470009,MN,447,9,103,38,5000,306 EAST 6 STREET,C7,003800
1004470011,MN,447,11,103,38,5000,310 EAST 6 STREET,C7,003800
1004470012,MN,447,12,103,38,5000,312 EAST 6 STREET,C1,003800
1004470013,MN,447,13,103,38,5000,314 EAST 6 STREET,C1,003800
1004470014,MN,447,14,103,38,5000,316 EAST 6 STREET,C1,003800
1004470015,MN,447,15,103,38,5000,318 EAST 6 STREET,C7,003800
1004470016,MN,447,16,103,38,5000,320 EAST 6 STREET,C7,003800
1004470017,MN,447,17,103,38,5000,322 EAST 6 STREET,C7,003800
1004470018,MN,447,18,103,38,5000,324 EAST 6 STREET,C7,003800
1004470019,MN,447,19,103,38,5000,326 EAST 6 STREET,C7,003800
1004470020,MN,447,20,103,38,5000,328 EAST 6 STREET,C7,003800
1004470021,MN,447,21,103,38,5000,330 EAST 6 STREET,C1,003800
1004470023,MN,447,23,103,38,5000,334 EAST 6 STREET,C7,003800
1004470024,MN,447,24,103,38,5000,336 EAST 6 STREET,C6,003800
1004470025,MN,447,25,103,38,5000,338 EAST 6 STREET,C7,003800
1004470026,MN,447,26,103,38,5000,340 EAST 6 STREET,C7,003800
1004470028,MN,447,28,103,38,5000,95 1 AVENUE,C7,003800
1004470030,MN,447,30,103,38,5000,93 1 AVENUE,C7,003800
1004470031,MN,447,31,103,38,5000,91 1 AVENUE,C7,003800
1004470032,MN,447,32,103,38,5000,89 1 AVENUE,V1,003800
1004470033,MN,447,33,103,38,5000,87 1 AVENUE,C7,003800
1004470036,MN,447,36,103,38,5000,343 EAST 5 STREET,C4,003800
1004470038,MN,447,38,103,38,5000,341 EAST 5 STREET,C7,003800
1004470039,MN,447,39,103,38,5000,339 EAST 5 STREET,C7,003800
1004470040,MN,447,40,103,38,5000,337 EAST 5 STREET,C1,003800
1004470041,MN,447,41,103,38,5000,335 EAST 5 STREET,C1,003800
1004470042,MN,447,42,103,38,5000,333 EAST 5 STREET,C1,003800
1004470043,MN,447,43,103,38,5000,331 EAST 5 STREET,C1,003800
1004470044,MN,447,44,103,38,5000,329 EAST 5 STREET,C1,003800
1004470045,MN,447,45,103,38,5000,327 EAST 5 STREET,C1,003800
1004470046,MN,447,46,103,38,5000,325 EAST 5 STREET,C7,003800
1004470047,MN,447,47,103,38,5000,323 EAST 5 STREET,Y2,003800
1004470049,MN,447,49,103,38,5000,319 EAST 5 STREET,C1,003800
1004470050,MN,447,50,103,38,5000,317 EAST 5 STREET,C7,003800
1004470051,MN,447,51,103,38,5000,313 EAST 5 STREET,D1,003800
1004470053,MN,447,53,103,38,5000,309 EAST 5 STREET,C7,003800
1004470055,MN,447,55,103,38,5000,303 EAST 5 STREET,C1,003800
1004470107,MN,447,107,103,38,5000,302 EAST 6 STREET,B1,003800
1004477501,MN,447,7501,103,38,5000,83 1 AVENUE,RM,003800
1004480003,MN,448,3,103,38,6000,108 2 AVENUE,O5,003800
1004480004,MN,448,4,103,38,6000,110 2 AVENUE,N2,003800
1004480005,MN,448,5,103,38,6000,112 2 AVENUE,M1,003800
1004480007,MN,448,7,103,38,6000,116 2 AVENUE,C7,003800
1004480009,MN,448,9,103,38,6000,50 EAST 7 STREET,M3,003800
1004480011,MN,448,11,103,38,6000,54 EAST 7 STREET,C4,003800
1004480012,MN,448,12,103,38,6000,56 EAST 7 STREET,C1,003800
1004480014,MN,448,14,103,38,6000,60 EAST 7 STREET,C4,003800
1004480015,MN,448,15,103,38,6000,62 EAST 7 STREET,C4,003800
1004480017,MN,448,17,103,38,6000,66 EAST 7 STREET,C7,003800
1004480019,MN,448,19,103,38,6000,70 EAST 7 STREET,C1,003800
1004480020,MN,448,20,103,38,6000,72 EAST 7 STREET,C7,003800
1004480021,MN,448,21,103,38,6000,74 EAST 7 STREET,C7,003800
1004480022,MN,448,22,103,38,6000,76 EAST 7 STREET,C7,003800
1004480024,MN,448,24,103,38,6000,80 EAST 7 STREET,C7,003800
1004480025,MN,448,25,103,38,6000,82 EAST 7 STREET,C4,003800
1004480026,MN,448,26,103,38,6000,84 EAST 7 STREET,C7,003800
1004480027,MN,448,27,103,38,6000,113 1 AVENUE,C7,003800
1004480028,MN,448,28,103,38,6000,111 1 AVENUE,C7,003800
